date,district_code,district,region,latitude,longitude,imd_actual_mm,imd_normal_mm,imd_departure_percent,source_report,gfs_rain_mm,ifs_hres_rain_mm,aifs_rain_mm,split
2026-05-05,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.100,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 05.05.2026.xls,0.000,0.500,0.000,test
2026-05-06,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,8.600,3.700,133.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 06.05.2026.xls,0.800,0.000,0.600,test
2026-05-06,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,2.700,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 06.05.2026.xls,0.900,0.200,0.000,test
2026-05-06,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.500,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 06.05.2026.xls,0.000,0.000,0.000,test
2026-05-07,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,3.700,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 07.05.2026.xls,0.100,3.500,6.600,test
2026-05-07,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,2.500,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 07.05.2026.xls,2.000,1.300,3.000,test
2026-05-07,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.600,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 07.05.2026.xls,5.500,0.300,3.000,test
2026-05-08,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,1.300,3.900,-68.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 08.05.2026.xls,1.600,1.400,4.800,test
2026-05-08,493,Udupi,Coastal Karnataka,13.340,74.740,14.800,2.000,641.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 08.05.2026.xls,1.800,1.300,1.800,test
2026-05-08,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.900,2.100,-55.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 08.05.2026.xls,0.400,0.700,1.200,test
2026-05-09,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,8.600,5.600,53.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 09.05.2026.xls,13.400,2.100,13.200,test
2026-05-09,493,Udupi,Coastal Karnataka,13.340,74.740,3.400,3.700,-7.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 09.05.2026.xls,9.300,1.200,6.600,test
2026-05-09,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,2.100,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 09.05.2026.xls,1.200,0.100,0.000,test
2026-05-10,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,7.000,4.500,54.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 10.05.2026.xls,1.900,0.400,3.600,test
2026-05-10,493,Udupi,Coastal Karnataka,13.340,74.740,1.300,3.300,-61.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 10.05.2026.xls,0.100,3.800,3.000,test
2026-05-10,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.500,1.000,-50.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 10.05.2026.xls,0.200,0.000,0.000,test
2026-05-11,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.600,2.800,-79.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 11.05.2026.xls,2.200,1.300,7.200,test
2026-05-11,493,Udupi,Coastal Karnataka,13.340,74.740,0.200,1.900,-89.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 11.05.2026.xls,0.400,7.900,4.800,test
2026-05-11,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,1.900,0.900,115.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 11.05.2026.xls,0.000,2.700,1.200,test
2026-05-12,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,4.000,4.500,-12.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 12.05.2026.xls,0.000,0.000,3.600,test
2026-05-12,493,Udupi,Coastal Karnataka,13.340,74.740,0.400,2.100,-83.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 12.05.2026.xls,0.000,0.000,2.400,test
2026-05-12,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,1.900,1.400,33.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 12.05.2026.xls,0.000,0.000,1.200,test
2026-05-13,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,22.500,3.600,525.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 13.05.2026.xls,0.900,3.100,7.800,test
2026-05-13,493,Udupi,Coastal Karnataka,13.340,74.740,2.200,2.000,10.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 13.05.2026.xls,0.400,2.200,3.600,test
2026-05-13,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,7.900,1.500,425.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 13.05.2026.xls,2.700,2.800,3.000,test
2026-05-14,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.800,3.100,-75.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 14.05.2026.xls,2.100,34.200,18.000,test
2026-05-14,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,2.300,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 14.05.2026.xls,0.900,12.800,10.200,test
2026-05-14,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,1.300,1.800,-29.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 14.05.2026.xls,0.400,2.200,6.000,test
2026-05-15,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,11.700,7.300,60.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 15.05.2026.xls,1.100,3.000,7.200,test
2026-05-15,493,Udupi,Coastal Karnataka,13.340,74.740,7.400,4.300,72.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 15.05.2026.xls,0.900,2.200,6.000,test
2026-05-15,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,28.600,3.600,695.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 15.05.2026.xls,0.100,3.700,3.600,test
2026-05-16,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,4.900,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 16.05.2026.xls,20.500,12.700,19.800,test
2026-05-16,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,4.200,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 16.05.2026.xls,6.900,9.400,12.000,test
2026-05-16,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.700,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 16.05.2026.xls,0.000,0.800,5.400,test
2026-05-17,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,20.900,4.100,409.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 17.05.2026.xls,0.600,19.100,25.800,test
2026-05-17,493,Udupi,Coastal Karnataka,13.340,74.740,1.600,3.500,-54.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 17.05.2026.xls,1.200,29.300,18.600,test
2026-05-17,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,5.900,2.900,102.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 17.05.2026.xls,8.800,2.700,8.400,test
2026-05-18,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,2.100,5.000,-57.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 18.05.2026.xls,14.300,25.400,28.200,test
2026-05-18,493,Udupi,Coastal Karnataka,13.340,74.740,4.100,6.200,-33.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 18.05.2026.xls,8.800,25.500,27.600,test
2026-05-18,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,14.300,3.300,332.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 18.05.2026.xls,5.600,2.600,13.200,test
2026-05-19,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,2.100,6.100,-65.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 19.05.2026.xls,10.700,26.200,19.800,test
2026-05-19,493,Udupi,Coastal Karnataka,13.340,74.740,10.200,6.000,70.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 19.05.2026.xls,7.000,20.300,22.800,test
2026-05-19,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,2.600,3.800,-31.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 19.05.2026.xls,1.700,3.000,6.000,test
2026-05-20,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,3.300,6.700,-50.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 20.05.2026.xls,16.500,8.900,10.800,test
2026-05-20,493,Udupi,Coastal Karnataka,13.340,74.740,0.300,6.300,-95.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 20.05.2026.xls,13.700,9.000,9.000,test
2026-05-20,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.400,3.200,-88.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 20.05.2026.xls,1.000,4.200,4.200,test
2026-05-21,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.700,6.000,-89.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 21.05.2026.xls,7.500,16.000,7.800,test
2026-05-21,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,6.700,-99.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 21.05.2026.xls,12.900,11.800,4.800,test
2026-05-21,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.200,3.000,-95.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 21.05.2026.xls,0.800,7.500,1.800,test
2026-05-22,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,7.100,4.900,45.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 22.05.2026.xls,2.300,8.100,10.800,test
2026-05-22,493,Udupi,Coastal Karnataka,13.340,74.740,3.700,5.900,-37.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 22.05.2026.xls,2.100,5.200,8.400,test
2026-05-22,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.100,3.500,-98.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 22.05.2026.xls,0.500,2.200,5.400,test
2026-05-23,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,1.700,3.700,-55.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 23.05.2026.xls,1.400,8.700,3.600,test
2026-05-23,493,Udupi,Coastal Karnataka,13.340,74.740,0.100,3.600,-98.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 23.05.2026.xls,1.500,4.600,4.200,test
2026-05-23,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.200,2.100,-90.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 23.05.2026.xls,0.700,5.400,3.000,test
2026-05-24,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,8.100,4.600,77.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 24.05.2026.xls,1.800,4.200,11.400,test
2026-05-24,493,Udupi,Coastal Karnataka,13.340,74.740,49.000,5.100,861.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 24.05.2026.xls,3.900,4.900,8.400,test
2026-05-24,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,60.000,3.200,1775.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 24.05.2026.xls,9.600,8.600,5.400,test
2026-05-25,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,6.300,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 25.05.2026.xls,2.900,9.700,4.800,test
2026-05-25,493,Udupi,Coastal Karnataka,13.340,74.740,0.100,7.300,-99.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 25.05.2026.xls,1.400,10.700,4.800,test
2026-05-25,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.100,3.200,-97.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 25.05.2026.xls,0.000,0.900,3.000,test
2026-05-26,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,7.300,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 26.05.2026.xls,1.100,6.400,3.000,test
2026-05-26,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,6.400,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 26.05.2026.xls,2.500,7.800,3.000,test
2026-05-26,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.500,2.600,-81.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 26.05.2026.xls,3.900,4.300,2.400,test
2026-05-27,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.200,7.100,-97.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 27.05.2026.xls,1.200,3.700,3.600,test
2026-05-27,493,Udupi,Coastal Karnataka,13.340,74.740,5.200,5.900,-11.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 27.05.2026.xls,1.700,3.600,2.400,test
2026-05-27,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,3.800,3.900,-3.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 27.05.2026.xls,0.300,4.500,1.800,test
2026-05-28,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,1.600,10.700,-85.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 28.05.2026.xls,3.000,1.000,5.400,test
2026-05-28,493,Udupi,Coastal Karnataka,13.340,74.740,5.800,10.400,-45.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 28.05.2026.xls,3.400,1.100,4.200,test
2026-05-28,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,3.400,4.200,-20.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 28.05.2026.xls,2.200,2.300,1.800,test
2026-05-29,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,11.200,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 29.05.2026.xls,3.600,6.300,5.400,test
2026-05-29,493,Udupi,Coastal Karnataka,13.340,74.740,0.200,9.100,-97.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 29.05.2026.xls,1.900,7.000,4.200,test
2026-05-29,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.700,4.900,-87.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 29.05.2026.xls,0.300,2.300,1.200,test
2026-05-30,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,7.400,12.900,-42.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 30.05.2026.xls,9.900,3.000,6.600,test
2026-05-30,493,Udupi,Coastal Karnataka,13.340,74.740,4.800,12.400,-61.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 30.05.2026.xls,15.700,5.200,5.400,test
2026-05-30,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,1.400,7.500,-82.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 30.05.2026.xls,0.500,2.700,2.400,test
2026-05-31,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,7.400,11.800,-37.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 31.05.2026.xls,3.000,9.400,6.600,test
2026-05-31,493,Udupi,Coastal Karnataka,13.340,74.740,4.800,10.900,-56.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 31.05.2026.xls,1.000,12.400,4.200,test
2026-05-31,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,6.900,-100.000,2026/DAILY CUM STATISTICS_MAY 2026/daily dated 31.05.2026.xls,4.900,5.900,2.400,test
2026-06-01,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,8.400,11.200,-25.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 01.06.2026.xls,3.600,3.400,9.000,test
2026-06-01,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,12.600,-100.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 01.06.2026.xls,1.500,5.200,6.000,test
2026-06-01,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,8.700,-100.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 01.06.2026.xls,0.300,4.300,2.400,test
2026-06-02,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,5.800,12.700,-55.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 02.06.2026.xls,3.000,2.200,16.200,test
2026-06-02,493,Udupi,Coastal Karnataka,13.340,74.740,0.100,13.000,-99.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 02.06.2026.xls,1.100,2.600,10.200,test
2026-06-02,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,3.700,7.400,-49.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 02.06.2026.xls,9.000,1.800,3.000,test
2026-06-03,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,25.600,17.700,44.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 03.06.2026.xls,15.400,14.800,34.200,test
2026-06-03,493,Udupi,Coastal Karnataka,13.340,74.740,37.400,20.100,86.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 03.06.2026.xls,13.200,10.500,26.400,test
2026-06-03,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,8.600,11.700,-26.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 03.06.2026.xls,4.700,4.000,10.800,test
2026-06-04,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,3.100,13.600,-77.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 04.06.2026.xls,8.500,19.600,22.200,test
2026-06-04,493,Udupi,Coastal Karnataka,13.340,74.740,3.400,18.900,-82.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 04.06.2026.xls,10.900,22.000,19.800,test
2026-06-04,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,5.900,11.100,-47.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 04.06.2026.xls,0.400,5.000,7.800,test
2026-06-05,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,22.900,20.000,14.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 05.06.2026.xls,31.600,34.600,43.200,test
2026-06-05,493,Udupi,Coastal Karnataka,13.340,74.740,15.700,20.800,-25.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 05.06.2026.xls,33.900,38.600,43.200,test
2026-06-05,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,32.500,13.000,150.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 05.06.2026.xls,5.300,6.700,13.200,test
2026-06-06,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,37.500,26.600,41.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 06.06.2026.xls,86.500,55.000,54.000,test
2026-06-06,493,Udupi,Coastal Karnataka,13.340,74.740,26.600,27.600,-4.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 06.06.2026.xls,81.800,52.700,36.000,test
2026-06-06,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,11.300,17.600,-36.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 06.06.2026.xls,15.900,6.000,14.400,test
2026-06-07,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,29.700,22.400,33.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 07.06.2026.xls,164.300,14.600,26.400,test
2026-06-07,493,Udupi,Coastal Karnataka,13.340,74.740,11.700,31.200,-63.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 07.06.2026.xls,156.400,31.500,28.200,test
2026-06-07,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,26.300,20.000,32.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 07.06.2026.xls,17.800,8.000,16.200,test
2026-06-08,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,7.900,25.500,-69.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 08.06.2026.xls,25.300,34.100,23.400,test
2026-06-08,493,Udupi,Coastal Karnataka,13.340,74.740,21.900,31.900,-31.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 08.06.2026.xls,28.700,53.500,26.400,test
2026-06-08,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,29.200,19.200,52.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 08.06.2026.xls,7.100,18.200,18.000,test
2026-06-09,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,24.200,27.200,-11.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 09.06.2026.xls,35.100,40.600,29.400,test
2026-06-09,493,Udupi,Coastal Karnataka,13.340,74.740,32.100,33.400,-4.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 09.06.2026.xls,30.500,57.400,33.600,test
2026-06-09,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,25.900,18.100,43.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 09.06.2026.xls,5.700,10.000,17.400,test
2026-06-10,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,16.500,25.100,-34.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 10.06.2026.xls,32.800,41.300,33.000,test
2026-06-10,493,Udupi,Coastal Karnataka,13.340,74.740,13.800,34.300,-60.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 10.06.2026.xls,48.300,62.100,43.200,test
2026-06-10,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,17.500,21.800,-20.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 10.06.2026.xls,4.000,10.100,16.200,test
2026-06-11,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,23.900,31.500,-24.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 11.06.2026.xls,6.400,13.700,18.600,test
2026-06-11,493,Udupi,Coastal Karnataka,13.340,74.740,21.500,38.200,-44.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 11.06.2026.xls,8.500,7.500,15.600,test
2026-06-11,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,15.500,23.700,-35.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 11.06.2026.xls,0.400,2.400,4.200,test
2026-06-12,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,8.400,33.000,-74.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 12.06.2026.xls,1.300,8.500,15.600,test
2026-06-12,493,Udupi,Coastal Karnataka,13.340,74.740,18.100,42.500,-57.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 12.06.2026.xls,2.400,5.700,13.200,test
2026-06-12,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,13.100,28.200,-54.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 12.06.2026.xls,0.200,3.500,5.400,test
2026-06-13,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,23.400,33.700,-31.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 13.06.2026.xls,4.700,5.200,13.200,test
2026-06-13,493,Udupi,Coastal Karnataka,13.340,74.740,13.800,46.100,-70.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 13.06.2026.xls,6.000,5.200,12.000,test
2026-06-13,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,4.200,25.600,-84.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 13.06.2026.xls,0.600,8.400,6.000,test
2026-06-14,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,17.100,41.500,-59.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 14.06.2026.xls,3.800,1.400,9.000,test
2026-06-14,493,Udupi,Coastal Karnataka,13.340,74.740,47.500,44.600,7.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 14.06.2026.xls,4.600,4.600,9.000,test
2026-06-14,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,13.700,27.200,-49.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 14.06.2026.xls,1.600,3.500,4.200,test
2026-06-15,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,4.600,35.200,-87.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 15.06.2026.xls,2.200,5.300,4.200,test
2026-06-15,493,Udupi,Coastal Karnataka,13.340,74.740,43.800,40.600,8.000,2026/DAILY CUM STATISTICS_JUN 2026/daily dated 15.06.2026.xls,3.400,2.400,3.600,test
